edad,salario_anterior,dependientes,estatura,primer_salario,siguiente_salario
42.0,27314.0,2.0,1.466320300644522,2717.0,29789.0
45.0,36765.0,2.0,1.6157771345354088,4884.0,42874.0
43.0,30000.0,2.0,1.5603162582915586,4582.0,38535.0
44.0,29486.0,3.0,1.5527452223446447,3484.0,36592.0
43.0,25801.0,2.0,1.6212022228451501,5105.0,35563.0
41.0,29956.0,4.0,1.6007104252420816,6362.0,56743.0
38.0,31705.0,3.0,1.6590560861426675,3734.0,37277.0
52.0,24129.0,3.0,1.468112565636264,5237.0,42788.0
47.0,33611.0,1.0,1.3893480056285503,4592.0,33284.0
27.0,19474.0,2.0,1.451858586794329,5231.0,24337.0
36.0,28315.0,3.0,1.5607837074246276,6094.0,48768.0
35.0,34022.0,3.0,1.5500085759643536,5017.0,44573.0
55.0,38032.0,2.0,1.540044631406323,6626.0,52957.0
35.0,26781.0,1.0,1.4976808516029514,6765.0,28767.0
46.0,33560.0,3.0,1.4686524573499642,4115.0,42629.0
35.0,32192.0,3.0,1.5662806491458336,4467.0,40638.0
43.0,26160.0,2.0,1.488439946056029,5419.0,35330.0
34.0,19689.0,2.0,1.5903968747907284,7409.0,35198.0
46.0,26981.0,3.0,1.5499114974704145,7471.0,52967.0
55.0,33805.0,1.0,1.7028210450584556,7366.0,43706.0
43.0,21151.0,4.0,1.6053460075673742,4821.0,47747.0
38.0,32341.0,2.0,1.4744841142365233,4088.0,33129.0
49.0,33809.0,3.0,1.5957993702781206,5985.0,52723.0
43.0,24362.0,4.0,1.505568299807307,4498.0,44196.0
44.0,28137.0,1.0,1.5365586434245775,4602.0,26215.0
52.0,25906.0,2.0,1.529709646742277,7471.0,43204.0
41.0,38982.0,2.0,1.5705199071897247,5875.0,42250.0
39.0,35339.0,3.0,1.5451176652624488,5809.0,52212.0
49.0,23722.0,3.0,1.493097815994951,6051.0,46271.0
45.0,27600.0,4.0,1.4492867964726652,4514.0,51998.0
39.0,34954.0,4.0,1.6499108689012363,5168.0,57285.0
29.0,28155.0,3.0,1.5486871028169782,5158.0,42836.0
43.0,31844.0,4.0,1.5130049269340586,5549.0,54678.0
46.0,28496.0,3.0,1.5083647121574786,6351.0,47357.0
45.0,29863.0,3.0,1.5615530899934988,6035.0,46768.0
41.0,22952.0,4.0,1.5668037764825764,2373.0,34737.0
47.0,36171.0,4.0,1.603748140164971,3889.0,51896.0
36.0,38135.0,3.0,1.5064325566865246,5029.0,51258.0
51.0,29819.0,2.0,1.6601267951234429,5024.0,37598.0
42.0,35363.0,3.0,1.4625519474387452,6108.0,50781.0
40.0,32969.0,2.0,1.5437728197652894,5373.0,40364.0
32.0,29634.0,3.0,1.4678680413656398,4108.0,36477.0
42.0,34938.0,3.0,1.6756324223492125,6310.0,49455.0
46.0,18649.0,4.0,1.5691419547781593,4252.0,41089.0
47.0,37280.0,3.0,1.57307101263046,4360.0,51230.0
54.0,24129.0,3.0,1.5233665730733477,4269.0,37966.0
35.0,25216.0,2.0,1.4939522280726107,3958.0,27860.0
53.0,38056.0,3.0,1.6169027231574913,3940.0,48944.0
40.0,31642.0,2.0,1.5213166248905636,5789.0,41395.0
53.0,30950.0,3.0,1.6471612156793476,6380.0,47761.0
37.0,24389.0,3.0,1.5053508589447013,2092.0,31435.0
40.0,29039.0,1.0,1.4578186487011775,3039.0,21605.0
42.0,32632.0,3.0,1.59207887067369,3591.0,38225.0
43.0,27940.0,3.0,1.4572417674482674,4825.0,40624.0
36.0,29950.0,2.0,1.513975467086453,4232.0,35752.0
30.0,32612.0,3.0,1.646203590720257,6126.0,48664.0
41.0,31716.0,2.0,1.5701927592058582,5156.0,40347.0
50.0,25969.0,3.0,1.6142948112154487,4442.0,42694.0
40.0,40653.0,4.0,1.5297783478503095,3565.0,55643.0
38.0,27237.0,4.0,1.5633474889970835,5989.0,51008.0
43.0,23533.0,2.0,1.4744827829820406,8115.0,45148.0
38.0,35386.0,2.0,1.423569781705645,3707.0,36318.0
33.0,29140.0,3.0,1.511088082962625,4848.0,40735.0
33.0,26456.0,2.0,1.5122407905629367,5739.0,37545.0
45.0,26210.0,4.0,1.4658873884810544,6240.0,53321.0
55.0,35826.0,3.0,1.682228126769537,5281.0,52660.0
35.0,35246.0,2.0,1.5547553149606674,5103.0,37291.0
48.0,27038.0,2.0,1.5588771247525948,4410.0,36807.0
38.0,35319.0,3.0,1.6879415750516773,5619.0,46890.0
43.0,18666.0,3.0,1.5223019482974278,4510.0,36077.0
45.0,26284.0,4.0,1.554867123100562,5480.0,48708.0
48.0,31321.0,2.0,1.5929323895175436,5823.0,40994.0
39.0,35065.0,3.0,1.5413749377486345,3629.0,41482.0
51.0,25569.0,3.0,1.5988844029560272,5307.0,44133.0
42.0,28845.0,3.0,1.4670700647300299,6692.0,51327.0
46.0,31617.0,2.0,1.5554203420292454,6047.0,39890.0
39.0,29502.0,3.0,1.5184101890195942,5520.0,43509.0
35.0,23697.0,3.0,1.5697860812376556,5549.0,36126.0
42.0,38393.0,2.0,1.495429103130614,3538.0,39992.0
49.0,36424.0,2.0,1.5071222252746828,4980.0,46073.0
40.0,32662.0,3.0,1.6727470307985761,3620.0,39700.0
40.0,29876.0,2.0,1.5875016916962603,5647.0,39315.0
37.0,25622.0,2.0,1.4550162735501373,3873.0,30900.0
47.0,39964.0,1.0,1.479476610822453,5419.0,40192.0
39.0,37691.0,3.0,1.6518709515495937,5174.0,53646.0
41.0,32711.0,3.0,1.4287020452976094,4933.0,48435.0
50.0,30730.0,4.0,1.575802586366724,3670.0,47263.0
37.0,27457.0,3.0,1.547261880667171,6197.0,45634.0
48.0,30746.0,2.0,1.5341021462634135,3850.0,34550.0
43.0,33244.0,2.0,1.5085155357191349,5061.0,40462.0
36.0,29724.0,3.0,1.465388698266612,3022.0,35064.0
39.0,34366.0,1.0,1.6208462672980992,5659.0,33515.0
47.0,26687.0,3.0,1.6094754592298863,5962.0,45245.0
40.0,24973.0,4.0,1.4528561234728097,5479.0,47989.0
41.0,30952.0,2.0,1.626123213939437,4900.0,37191.0
27.0,30263.0,2.0,1.6815764373882156,6179.0,37508.0
38.0,31852.0,3.0,1.6497240094840138,5695.0,46812.0
42.0,33922.0,2.0,1.609185919540508,5035.0,43167.0
52.0,27257.0,2.0,1.5982781273950664,5002.0,37207.0
43.0,28613.0,3.0,1.499202787634997,4366.0,39073.0
42.0,24172.0,1.0,1.5532871376590576,4365.0,25891.0
45.0,35104.0,3.0,1.524727741761694,4628.0,46049.0
44.0,31181.0,2.0,1.5222373683531147,4400.0,37418.0
42.0,24605.0,1.0,1.6507937383955906,5136.0,25939.0
45.0,31552.0,3.0,1.579692583139034,5326.0,44257.0
47.0,33479.0,2.0,1.6050467324863196,5548.0,39727.0
35.0,36060.0,1.0,1.5269182375225543,4005.0,30254.0
34.0,42156.0,1.0,1.4748748407786512,3456.0,30679.0
44.0,30145.0,2.0,1.553668299245554,4474.0,38507.0
45.0,30821.0,3.0,1.5492351949413274,3236.0,37707.0
38.0,39322.0,4.0,1.5971310673505748,5721.0,57758.0
41.0,21402.0,3.0,1.407696469942918,4658.0,39783.0
47.0,25131.0,4.0,1.547079730717154,4880.0,52048.0
49.0,23891.0,2.0,1.4888461602406076,6186.0,38829.0
36.0,38385.0,3.0,1.688978336750675,3031.0,44200.0
40.0,22627.0,2.0,1.4772857961209835,5960.0,31752.0
47.0,37558.0,3.0,1.631877553764317,6509.0,52083.0
52.0,23672.0,2.0,1.4843222015411233,3506.0,29316.0
44.0,22260.0,3.0,1.5842171473943254,5688.0,41794.0
43.0,24540.0,3.0,1.631628682504253,5395.0,38859.0
39.0,31471.0,3.0,1.5579667328709488,6329.0,48130.0
42.0,32822.0,2.0,1.5356160165787087,5655.0,38749.0
33.0,28069.0,3.0,1.5465306662155998,8570.0,56314.0
31.0,26653.0,2.0,1.6064546956988492,6202.0,33551.0
41.0,37307.0,2.0,1.5602875789016766,7138.0,49566.0
39.0,30388.0,4.0,1.6238700029419921,3735.0,44322.0
28.0,21235.0,2.0,1.5219046260049987,4899.0,29150.0
46.0,34049.0,2.0,1.4991241287651933,4654.0,40675.0
46.0,35544.0,4.0,1.5175775796287518,7448.0,64701.0
38.0,30621.0,1.0,1.3885276097495036,4133.0,27742.0
37.0,25580.0,3.0,1.493972153604244,3319.0,32151.0
31.0,30054.0,2.0,1.5251253492927206,5810.0,38906.0
47.0,29175.0,2.0,1.5457776032063426,6549.0,45456.0
19.0,34154.0,3.0,1.5483951805118494,6314.0,45512.0
47.0,20626.0,2.0,1.5353769709285645,4789.0,27793.0
33.0,35267.0,4.0,1.522687577925526,6038.0,54441.0
37.0,28242.0,4.0,1.6180554692982385,4244.0,45677.0
50.0,33855.0,5.0,1.4463208145434119,4609.0,59844.0
61.0,29509.0,2.0,1.4791090229574715,7278.0,46117.0
34.0,35988.0,3.0,1.3897384058187447,4540.0,47559.0
39.0,28496.0,3.0,1.6499394014090083,6770.0,48036.0
35.0,23730.0,3.0,1.578962831793417,8950.0,48307.0
34.0,32143.0,4.0,1.5649254287208816,4641.0,50224.0
52.0,24948.0,3.0,1.555319403807967,4632.0,41702.0
40.0,25574.0,2.0,1.4493415761671309,6102.0,39835.0
31.0,40659.0,4.0,1.594720206865204,5429.0,59068.0
41.0,31664.0,2.0,1.5945418585300415,5150.0,35935.0
37.0,38247.0,3.0,1.5885867666369657,5294.0,51599.0
46.0,33222.0,4.0,1.7185365757132671,3303.0,53934.0
40.0,24324.0,2.0,1.540191926637556,6365.0,38213.0
54.0,28959.0,2.0,1.4507387316021803,599.0,26641.0
38.0,30242.0,2.0,1.5030545890468536,5297.0,33784.0
35.0,30064.0,2.0,1.3372408982732324,6485.0,38867.0
44.0,34504.0,4.0,1.4891542452938054,7320.0,62446.0
44.0,31932.0,1.0,1.513717175708952,4108.0,30875.0
46.0,32570.0,4.0,1.5140320821050155,6540.0,59759.0
39.0,28426.0,4.0,1.6435890491823357,5677.0,49569.0
38.0,32675.0,1.0,1.4942629139151018,5418.0,28623.0
52.0,38725.0,2.0,1.3903405317660116,3959.0,43311.0
43.0,34851.0,2.0,1.5317253691812511,6184.0,45787.0
53.0,26569.0,3.0,1.5837994472046082,4896.0,43967.0
48.0,42213.0,3.0,1.5047972701601193,5598.0,58774.0
34.0,21052.0,4.0,1.5068708489385778,5200.0,44840.0
40.0,18642.0,2.0,1.633295087510705,5424.0,29028.0
43.0,16843.0,3.0,1.5791659131632747,4913.0,30297.0
56.0,30046.0,2.0,1.4717057528950286,5424.0,43785.0
40.0,27589.0,3.0,1.6723604461343389,6743.0,48190.0
52.0,38859.0,3.0,1.3797650930457832,1764.0,45123.0
41.0,32327.0,3.0,1.5381239534750704,5769.0,46683.0
38.0,31602.0,4.0,1.4919230717065912,4214.0,51674.0
34.0,31238.0,2.0,1.4653772829731695,4010.0,32703.0
45.0,34104.0,3.0,1.4620958386566982,3203.0,45918.0
39.0,34474.0,3.0,1.4839197661643384,7336.0,58586.0
37.0,30392.0,2.0,1.6814563040813786,6315.0,40025.0
39.0,26753.0,3.0,1.534093848382116,3372.0,35513.0
42.0,32499.0,4.0,1.533579517154104,4808.0,49988.0
45.0,40135.0,2.0,1.538893718270438,3966.0,40094.0
55.0,32346.0,3.0,1.5381692420748854,4907.0,51427.0
44.0,33490.0,2.0,1.5396009424433226,6104.0,45560.0
41.0,29575.0,3.0,1.47869715429521,5173.0,41749.0
35.0,35067.0,2.0,1.520027243724366,2987.0,33653.0
42.0,26754.0,2.0,1.5868709041565188,3272.0,27126.0
47.0,32997.0,3.0,1.5975946603443985,5345.0,47424.0
42.0,33190.0,2.0,1.5656777281606788,5905.0,44870.0
37.0,31811.0,3.0,1.4415653856676751,5436.0,46011.0
31.0,32006.0,3.0,1.5559845394667111,3016.0,36647.0
38.0,23863.0,4.0,1.5896505041797329,5077.0,46336.0
46.0,30596.0,4.0,1.497022055343362,4613.0,49765.0
40.0,18953.0,2.0,1.5567569563427632,5798.0,32436.0
38.0,29633.0,3.0,1.5270991454899292,5410.0,41069.0
48.0,30838.0,2.0,1.4659811346446174,4543.0,37538.0
57.0,29024.0,3.0,1.5063886391022836,6100.0,47422.0
36.0,34552.0,4.0,1.4822711242056317,5298.0,57778.0
37.0,29471.0,3.0,1.572250510874677,5716.0,41934.0
50.0,24136.0,2.0,1.6009855154000168,1701.0,25872.0
49.0,28230.0,2.0,1.6511383564895752,4507.0,38353.0
43.0,34028.0,1.0,1.5381587820512337,4564.0,28451.0
48.0,28365.0,3.0,1.5967206335281663,6400.0,51255.0
34.0,27821.0,2.0,1.601685628677108,5101.0,34441.0
44.0,30597.0,1.0,1.5539487142287445,4184.0,28051.0
33.0,30116.0,2.0,1.4367037380204022,4726.0,35974.0
27.0,36128.0,3.0,1.452249337456112,4128.0,43152.0
38.0,24112.0,3.0,1.6373959514512686,6421.0,45369.0
44.0,24396.0,2.0,1.688836860807441,5799.0,35760.0
42.0,35008.0,2.0,1.6357765607431605,4889.0,41795.0
35.0,35219.0,3.0,1.5402234991690624,3691.0,46456.0
53.0,20299.0,2.0,1.5008057598277689,7797.0,43109.0
41.0,28051.0,3.0,1.4732476815224187,3438.0,40233.0
38.0,27744.0,3.0,1.6426904617594353,5780.0,41059.0
46.0,20166.0,2.0,1.5176647446609919,5820.0,34910.0
38.0,26719.0,4.0,1.5181370812997284,5694.0,49575.0
47.0,31184.0,2.0,1.6211855524840677,5721.0,41138.0
36.0,26884.0,2.0,1.4834169866241975,6295.0,34141.0
42.0,36243.0,3.0,1.4997031316291953,1382.0,38863.0
50.0,33331.0,3.0,1.5909789974115756,3970.0,45008.0
46.0,32351.0,3.0,1.5913113643273646,5457.0,44695.0
36.0,32987.0,2.0,1.6584992612988194,3515.0,34635.0
46.0,24520.0,3.0,1.4605427599292922,6006.0,40528.0
45.0,31101.0,3.0,1.5086081496229773,5605.0,49763.0
46.0,22007.0,3.0,1.6294622467660493,5007.0,39753.0
44.0,32497.0,2.0,1.5708369320173747,5249.0,41474.0
56.0,26499.0,2.0,1.4284236593126565,4694.0,32324.0
36.0,33326.0,3.0,1.5479378226550813,5096.0,48857.0
39.0,28786.0,3.0,1.4088425183387654,4038.0,36738.0
45.0,37171.0,2.0,1.6564900949172685,5103.0,43208.0
43.0,28644.0,2.0,1.6929781613476722,2800.0,32012.0
30.0,28077.0,3.0,1.5932857517304317,5695.0,42503.0
44.0,21746.0,3.0,1.4041626481280727,5797.0,44053.0
46.0,25302.0,4.0,1.5472741993885366,4345.0,46843.0
38.0,22397.0,3.0,1.6297992971478885,7552.0,47335.0
47.0,33845.0,3.0,1.5620466563661028,6643.0,53325.0
39.0,26847.0,3.0,1.5586939646065487,6433.0,49476.0
55.0,35473.0,3.0,1.4545830611882982,7447.0,61138.0
39.0,32113.0,3.0,1.4911140347313736,7546.0,50971.0
41.0,27311.0,2.0,1.684907777949792,6893.0,43177.0
60.0,29171.0,4.0,1.5917418672446673,5735.0,59890.0
45.0,25519.0,2.0,1.5589178563481576,5865.0,36678.0
25.0,27929.0,3.0,1.5121494043494996,4436.0,37057.0
37.0,25960.0,4.0,1.4929256756886025,8029.0,62192.0
41.0,35996.0,2.0,1.5441522921397268,5606.0,44181.0
44.0,28845.0,3.0,1.5256219893602252,4925.0,43371.0
43.0,19113.0,3.0,1.6059710618208944,6940.0,41738.0
38.0,31549.0,2.0,1.5478522250286186,9056.0,52403.0
47.0,34762.0,1.0,1.4600086942580703,5778.0,34180.0
36.0,39395.0,3.0,1.495444616646157,3901.0,48399.0
46.0,41462.0,2.0,1.7738391931577364,7029.0,55404.0
44.0,28288.0,3.0,1.6763868066789278,5729.0,45037.0
38.0,23759.0,2.0,1.5927245530994032,6326.0,37110.0
29.0,32962.0,1.0,1.5083757583317485,6191.0,33603.0
44.0,28730.0,4.0,1.531905619371005,5230.0,50107.0
47.0,36374.0,3.0,1.5914030432842594,7067.0,57569.0
50.0,32685.0,4.0,1.5889266431657925,5677.0,57514.0
37.0,29778.0,4.0,1.4101942990781873,5519.0,50324.0
45.0,32440.0,3.0,1.6053361847836114,8338.0,53678.0
45.0,33408.0,3.0,1.5380697969752348,6007.0,52983.0
37.0,36081.0,4.0,1.5343743253109774,5498.0,60798.0
48.0,33973.0,1.0,1.505530873184034,5387.0,36916.0
45.0,36786.0,2.0,1.4929337284381003,5030.0,44851.0
38.0,16896.0,1.0,1.5338638007104997,4774.0,18039.0
37.0,33492.0,3.0,1.5305759450580312,4887.0,43843.0
42.0,25842.0,3.0,1.5269001716594413,6888.0,45235.0
34.0,35980.0,1.0,1.531193864293875,6421.0,37825.0
39.0,23675.0,4.0,1.6186639462544017,5889.0,47528.0
39.0,20805.0,3.0,1.5175958693577534,4486.0,38796.0
53.0,25112.0,3.0,1.4367065848576366,7321.0,47683.0
40.0,37907.0,2.0,1.6050797498120528,6865.0,46755.0
51.0,22248.0,3.0,1.464332760494949,3422.0,35246.0
40.0,21773.0,3.0,1.5681315022525015,3173.0,33395.0
42.0,23665.0,3.0,1.5817711484123962,5166.0,39622.0
37.0,31467.0,3.0,1.5042435224280741,5510.0,44991.0
40.0,39875.0,2.0,1.5467467205098895,5257.0,42526.0
44.0,23090.0,3.0,1.5696643618339021,3808.0,33681.0
44.0,25504.0,3.0,1.3994296427657882,5350.0,39524.0
35.0,28494.0,3.0,1.5287094681363718,5469.0,42499.0
43.0,23349.0,3.0,1.4812075808990728,6006.0,46087.0
45.0,36326.0,3.0,1.5013488506442674,4742.0,48499.0
41.0,29986.0,2.0,1.4582629313248527,4761.0,32399.0
39.0,30382.0,1.0,1.61973490913378,2880.0,22578.0
38.0,31560.0,3.0,1.526734547673259,4992.0,41200.0
42.0,33649.0,1.0,1.5213084933062384,4506.0,32040.0
48.0,26646.0,4.0,1.6271267806257161,6080.0,54806.0
33.0,22948.0,5.0,1.482725207996939,5187.0,53734.0
28.0,32480.0,3.0,1.4044318703754934,3171.0,37116.0
32.0,30787.0,3.0,1.5507685533707662,5789.0,42021.0
35.0,27245.0,2.0,1.423672907403959,1828.0,25439.0
46.0,24574.0,3.0,1.5938409063400731,2616.0,33803.0
42.0,39340.0,4.0,1.5004353580975296,6593.0,63569.0
44.0,22467.0,2.0,1.4771285406123182,3841.0,26513.0
50.0,31751.0,2.0,1.531056053491638,5534.0,44749.0
31.0,26300.0,3.0,1.6060402894595769,6598.0,45410.0
47.0,32266.0,2.0,1.56286790490885,5246.0,36160.0
40.0,36359.0,1.0,1.5680223785226164,4199.0,33341.0
46.0,23775.0,2.0,1.6346287265175838,5865.0,34590.0
52.0,23043.0,3.0,1.535961969825847,5936.0,42371.0
36.0,28192.0,3.0,1.5463224983657962,3461.0,33182.0
39.0,34746.0,4.0,1.4236363931244465,4657.0,55752.0
44.0,32177.0,2.0,1.4230933589612642,3984.0,34328.0
40.0,28130.0,2.0,1.4333310089283393,4648.0,33597.0
36.0,24724.0,2.0,1.6024953322112876,3910.0,25348.0
33.0,42940.0,1.0,1.5261212114246954,4971.0,40430.0
44.0,16353.0,4.0,1.5551538421847417,6345.0,43421.0
38.0,33409.0,2.0,1.5435617959330723,3553.0,33335.0
47.0,33519.0,2.0,1.5159603298489217,3565.0,39067.0
45.0,19691.0,2.0,1.6594528247391875,5002.0,28303.0
41.0,24657.0,2.0,1.6119937132639204,2611.0,23231.0
49.0,21929.0,3.0,1.6345339240861763,6472.0,46520.0
57.0,28205.0,3.0,1.5000348100385712,5442.0,49362.0
44.0,31280.0,2.0,1.5334425948490917,3400.0,30567.0
38.0,19648.0,3.0,1.4320585939453223,6138.0,37622.0
35.0,23927.0,3.0,1.4237851905814631,6187.0,39842.0
54.0,34436.0,3.0,1.5229615011569995,5446.0,50389.0
42.0,24696.0,3.0,1.5106806405204416,4748.0,42646.0
48.0,26286.0,2.0,1.5787720888941692,6812.0,37087.0
43.0,28892.0,2.0,1.6485247967534915,5614.0,33703.0
34.0,20356.0,3.0,1.407953429336063,6519.0,43955.0
52.0,23998.0,3.0,1.5349294734449748,8017.0,52325.0
50.0,21576.0,3.0,1.4868394634000779,7611.0,46978.0
42.0,37008.0,3.0,1.6355957478694951,4509.0,45775.0
47.0,28594.0,4.0,1.5750741075165136,1846.0,39477.0
44.0,18913.0,3.0,1.538377559218361,4811.0,39050.0
55.0,29367.0,2.0,1.5344282961141325,4248.0,36170.0
29.0,25033.0,3.0,1.5300069014254176,5148.0,39383.0
35.0,37855.0,4.0,1.6572560270562864,5693.0,56230.0
49.0,34060.0,2.0,1.6256967627305587,8861.0,55954.0
46.0,38867.0,1.0,1.6648705174053857,6677.0,41726.0
48.0,47215.0,3.0,1.5758902246590016,6986.0,68456.0
37.0,20386.0,2.0,1.5983080155943177,5026.0,26917.0
49.0,25502.0,3.0,1.6156826977839054,6751.0,50143.0
46.0,34180.0,3.0,1.610893935396494,5343.0,50114.0
46.0,30639.0,2.0,1.604811163186155,6825.0,46100.0
49.0,29680.0,3.0,1.4218764348540929,5957.0,47605.0
42.0,31170.0,2.0,1.4966395296148336,7196.0,45903.0
29.0,36069.0,2.0,1.5676042585777377,4565.0,40747.0
29.0,24054.0,2.0,1.5048558420684068,3801.0,23155.0
39.0,35826.0,1.0,1.5199173144260254,3418.0,26211.0
46.0,27380.0,3.0,1.617467345017952,4658.0,39518.0
45.0,26312.0,4.0,1.6415556043569461,5170.0,51914.0
37.0,31936.0,3.0,1.4393426827834102,6324.0,49974.0
43.0,18626.0,3.0,1.525289553743949,7320.0,41185.0
44.0,36403.0,3.0,1.639210079625373,5978.0,55015.0
49.0,33084.0,3.0,1.7302393112389378,3383.0,42646.0
49.0,23989.0,3.0,1.4493614667258379,5455.0,39993.0
37.0,24504.0,3.0,1.6275264766475266,2945.0,33711.0
40.0,30418.0,2.0,1.5678550068346069,5119.0,39193.0
40.0,22890.0,3.0,1.633998721596746,4396.0,35112.0
56.0,35354.0,3.0,1.5462903948285436,5258.0,49425.0
31.0,20503.0,2.0,1.5140858334262348,6169.0,33554.0
53.0,27308.0,2.0,1.6912033038527865,3176.0,32128.0
37.0,28586.0,3.0,1.6476330672493968,5339.0,42256.0
44.0,24223.0,1.0,1.6825290306172358,5789.0,30150.0
39.0,25367.0,2.0,1.4748637444409132,5530.0,35694.0
55.0,33433.0,2.0,1.5329533694792385,5968.0,47273.0
48.0,33289.0,3.0,1.5521604249973873,5091.0,46997.0
39.0,30953.0,3.0,1.4392593430638343,5812.0,43658.0
29.0,26907.0,2.0,1.5930227011696467,6304.0,36527.0
49.0,30249.0,1.0,1.6223936503356935,5091.0,32258.0
38.0,36001.0,2.0,1.6303512761962136,4967.0,37965.0
44.0,30666.0,2.0,1.4137271657701147,5704.0,43296.0
49.0,33976.0,4.0,1.4976671410254352,3725.0,50101.0
40.0,33436.0,5.0,1.6544343918316495,6823.0,65907.0
48.0,27011.0,4.0,1.6052392919853304,5192.0,48060.0
41.0,26131.0,4.0,1.4728198211941723,6550.0,51618.0
45.0,25367.0,3.0,1.4633306813190754,3875.0,37882.0
45.0,26196.0,3.0,1.4620121129122474,6036.0,42796.0
35.0,25772.0,3.0,1.5267532899266982,6303.0,44902.0
38.0,30631.0,4.0,1.5795790890991162,4496.0,51344.0
36.0,26573.0,3.0,1.6255685832752156,6748.0,46411.0
45.0,28769.0,3.0,1.578901350415433,3164.0,36688.0
41.0,16739.0,3.0,1.5976425464736856,8486.0,45615.0
37.0,18518.0,3.0,1.579381741565697,7019.0,40507.0
44.0,23656.0,3.0,1.4971685818338623,1380.0,28233.0
47.0,31163.0,3.0,1.6590920753681462,4943.0,46850.0
45.0,20499.0,3.0,1.609654250414892,5470.0,42383.0
43.0,25463.0,3.0,1.6855006088016924,5579.0,39395.0
46.0,35747.0,2.0,1.5190702843561523,8045.0,54475.0
35.0,26053.0,2.0,1.670342071470046,6182.0,36211.0
46.0,31493.0,4.0,1.5903058202959146,4675.0,51424.0
45.0,30569.0,2.0,1.706997070293927,4746.0,37953.0
40.0,18513.0,2.0,1.5410075395763567,6732.0,36710.0
43.0,27473.0,3.0,1.4592259268139876,3141.0,36594.0
53.0,34170.0,2.0,1.5434002354612335,8755.0,52460.0
52.0,25646.0,3.0,1.5070202481605908,6212.0,46414.0
53.0,32126.0,3.0,1.5994691135745667,4886.0,51072.0
40.0,23571.0,1.0,1.4031931626947016,3452.0,21213.0
29.0,31645.0,2.0,1.5506262368568136,5531.0,33050.0
41.0,31063.0,3.0,1.4538393031503518,5492.0,50264.0
44.0,23330.0,3.0,1.510253151026646,5578.0,41905.0
39.0,31690.0,2.0,1.4746625890426563,6410.0,41147.0
45.0,32272.0,3.0,1.6171534282855187,6922.0,53105.0
58.0,32184.0,1.0,1.5127729025969368,3683.0,32559.0
47.0,34171.0,3.0,1.6284119085443596,1837.0,37788.0
41.0,30019.0,3.0,1.5426613519102506,6477.0,50237.0
44.0,28353.0,2.0,1.4921930171531996,4985.0,39383.0
35.0,22635.0,3.0,1.7087626555300592,6091.0,43651.0
41.0,36238.0,4.0,1.5881741756142616,6428.0,58978.0
49.0,21320.0,2.0,1.6045618878783316,6489.0,32516.0
39.0,29947.0,3.0,1.5833413388952355,3380.0,36081.0
47.0,39327.0,3.0,1.485547219861516,4315.0,50048.0
39.0,24619.0,2.0,1.5671715072723384,6986.0,41310.0
44.0,22428.0,3.0,1.5800870937583185,6920.0,48391.0
46.0,20240.0,3.0,1.534699111273281,6544.0,43110.0
40.0,37279.0,3.0,1.4923400695000895,3948.0,45235.0
40.0,28897.0,3.0,1.4668328323965991,5437.0,47220.0
41.0,23377.0,3.0,1.4715592288904353,3017.0,36430.0
43.0,23685.0,3.0,1.5162877443214842,6116.0,42000.0
41.0,28245.0,3.0,1.5333523365849875,4503.0,41705.0
38.0,21231.0,3.0,1.5661273172270036,6969.0,46115.0
43.0,35990.0,4.0,1.4982445213914,4665.0,54592.0
48.0,19629.0,3.0,1.5844747956146237,6549.0,39454.0
40.0,36452.0,1.0,1.5462343319052076,6659.0,39076.0
54.0,39470.0,3.0,1.5055302180719632,6673.0,56565.0
28.0,27258.0,3.0,1.5935734399048975,4669.0,35685.0
46.0,36085.0,3.0,1.532798732943478,4873.0,48636.0
50.0,30056.0,4.0,1.393902064916165,4757.0,50725.0
40.0,25510.0,3.0,1.5732049182087717,4253.0,35868.0
49.0,21636.0,2.0,1.5476020455552189,3746.0,30585.0
27.0,31313.0,3.0,1.5719095533205245,6253.0,43936.0
35.0,31922.0,3.0,1.4023723657928793,3421.0,36274.0
47.0,29837.0,1.0,1.529425616834257,5913.0,33057.0
36.0,32534.0,3.0,1.720562527072674,4009.0,40605.0
34.0,32758.0,2.0,1.5245764182912713,1977.0,29525.0
40.0,36682.0,4.0,1.462491552197473,7236.0,60687.0
46.0,30429.0,2.0,1.5292297761547893,5284.0,39185.0
39.0,36435.0,4.0,1.5309606641673474,7377.0,62353.0
27.0,31670.0,2.0,1.6667670597936626,5808.0,40372.0
40.0,31570.0,2.0,1.5794865903272575,5124.0,36716.0
43.0,24771.0,2.0,1.3103575668934653,5396.0,36674.0
43.0,37911.0,3.0,1.5419078427326705,4851.0,51230.0
39.0,22310.0,2.0,1.5742575401400274,6616.0,34206.0
43.0,36832.0,2.0,1.4078179776491913,4299.0,43614.0
41.0,30686.0,3.0,1.5667729300662283,3216.0,38375.0
46.0,39035.0,2.0,1.488112155111559,6957.0,50411.0
34.0,27392.0,4.0,1.5497453705300452,5812.0,48563.0
38.0,21140.0,3.0,1.470788492503695,6973.0,39755.0
50.0,31380.0,2.0,1.53262337481419,5447.0,38808.0
30.0,34851.0,2.0,1.5881939579523237,4374.0,36551.0
36.0,29192.0,2.0,1.6053741118496814,3282.0,31574.0
31.0,28137.0,4.0,1.6315898779583025,5518.0,47507.0
42.0,36002.0,3.0,1.4397968502599339,2549.0,44689.0
